vestigings_id,brin,vestigingsnummer,school_name,street,house_no,house_add,postcode,city,province,municipality,municipality_code,phone_formatted,website,has_website,board,board_code,denomination,corop,rmc_regio,onderwijsgebied,vacation_region,education_structure,levels_offered,languages,PRO,VMBO,MAVO,HAVO,VWO,BRUGJAAR,enrollment_total,school_size_category,students_per_grade,latitude,longitude
19IW05,19IW,5,Regionale Scholengemeenschap Wolfsbos,Wolfsbosstraat,,7,7905BZ,HOOGEVEEN,Drenthe,HOOGEVEEN,118,052-8266192,www.wolfsbos.nl,True,,13737,Openbaar,Zuidwest-Drenthe,Zuid-West Drenthe,Assen-Hoogeveen-Emmen,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1061.0,Medium,176.83333333333334,52.7183572,6.4914031
02VA00,02VA,0,Roelof van Echten College,Sportveldenweg,,20,7902NX,HOOGEVEEN,Drenthe,HOOGEVEEN,118,052-8358658,www.rvec.nl,True,,41271,Bijzonder,Zuidwest-Drenthe,Zuid-West Drenthe,Assen-Hoogeveen-Emmen,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7353.0,Very Large,1225.5,52.720809,6.4954967
06DT00,06DT,0,School voor Praktijkonderwijs De Meander,Wolfsbosstraat,,7-A,7905BZ,HOOGEVEEN,Drenthe,HOOGEVEEN,118,052-8266192,www.wolfsbos.nl,True,,13737,Openbaar,Zuidwest-Drenthe,Zuid-West Drenthe,Assen-Hoogeveen-Emmen,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1133.0,Medium,188.83333333333337,52.7183572,6.4914031
02VA01,02VA,1,St. Roelof van Echten College voor Christelijk Voortgezet Onderwijs Hoogeveen,Voltastraat,,27,7903AA,HOOGEVEEN,Drenthe,HOOGEVEEN,118,052-8358658,www.rvec.nl,True,,41271,Bijzonder,Zuidwest-Drenthe,Zuid-West Drenthe,Assen-Hoogeveen-Emmen,Noord,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,2131.0,Large,355.1666666666667,52.7358031,6.4886735
20LA02,20LA,2,Openbare Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Esdal College,Van Echtenstraat,,22,7891LM,KLAZIENAVEEN,Drenthe,EMMEN,114,088-0009660,,False,,41889,Openbaar,Zuidoost-Drenthe,Zuid-Oost Drenthe,Assen-Hoogeveen-Emmen,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2679.0,Large,446.5,52.7241011,6.9892123
03XM00,03XM,0,Christelijke Scholengemeenschap Dingstede voor Mavo Havo en Atheneum,Gerard Doustraat,,13,7944HD,MEPPEL,Drenthe,MEPPEL,119,052-2700500,www.dingstede.nl,True,,41636,Bijzonder,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6937.0,Very Large,1156.1666666666667,52.6893896,6.1817461
25PW54,25PW,54,Drenthe College Terra,Werkhorst,,58,7944AV,MEPPEL,Drenthe,MEPPEL,119,052-2253364,,False,,40872,Overige,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,,52.68243,6.19236
25PW60,25PW,60,Drenthe College Terra,Werkhorst,,36,7944AV,MEPPEL,Drenthe,MEPPEL,119,,,False,,40872,Overige,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,,52.68243,6.19236
17VS04,17VS,4,Greijdanus School voor LWOO VMBO HAVO VWO,Schoolstraat,,5,7941CA,MEPPEL,Drenthe,MEPPEL,119,038-4698550,,False,,43837,Bijzonder,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,3436.0,Very Large,572.6666666666666,52.701028,6.1877328
25CL00,25CL,0,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Ezingerweg,,52,7943AZ,MEPPEL,Drenthe,MEPPEL,119,052-2263275,www.stadenesch.nl,True,,41636,Openbaar,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7107.0,Very Large,1184.5,52.6879749,6.1987816
25CL01,25CL,1,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Ezingerweg,,51,7943AZ,MEPPEL,Drenthe,MEPPEL,119,052-2263277,www.stadenesch.nl,True,,41636,Openbaar,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3387.0,Very Large,564.5,52.6879749,6.1987816
25CL04,25CL,4,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Ezingerweg,,55,7943AZ,MEPPEL,Drenthe,MEPPEL,119,052-2242430,,False,,41636,Openbaar,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,432.0,Small,72.0,52.6879749,6.1987816
19TQ00,19TQ,0,Stad & Esch Praktijkschool,Ezingerweg,,54,7943AZ,MEPPEL,Drenthe,MEPPEL,119,052-2253188,www.stadenesch.nl,True,,41636,Openbaar,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1119.0,Medium,186.5,52.6879749,6.1987816
25CL05,25CL,5,Stad & Esch Taalschool Meppel,Werkhorst,,36,7944AV,MEPPEL,Drenthe,MEPPEL,119,,,False,,41636,Openbaar,Zuidwest-Drenthe,Zuid-West Drenthe,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,,Unknown,,52.68243,6.19236
20LO01,20LO,1,Openbare Scholengemeenschap Dr Nassau College voor Vwo Havo Mavo Vbo Lwoo,Schoolstraat,,1,9331AV,NORG,Drenthe,NOORDENVELD,1699,059-2675750,,False,,13273,Openbaar,Noord-Drenthe,Noord- en Midden Drenthe,Groningen en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,1732.0,Large,288.6666666666667,53.0644179,6.4618638
20LA06,20LA,6,Openbare Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Esdal College,Beatrixlaan,,14-A,7861AJ,OOSTERHESSELEN,Drenthe,COEVORDEN,109,088-0009600,,False,,41889,Openbaar,Zuidoost-Drenthe,Zuid-Oost Drenthe,Assen-Hoogeveen-Emmen,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1486.0,Medium,247.66666666666663,52.7607818,6.7195704
00DI01,00DI,1,rsg de Borgen voor Lyceum Havo mavo Vbo Lwoo,Burchtlaan,,1,9301TJ,RODEN,Drenthe,NOORDENVELD,1699,050-5019318,,False,,41143,Bijzonder,Noord-Drenthe,Noord- en Midden Drenthe,Groningen en omstreken,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,2498.0,Large,416.3333333333333,53.1411362,6.4122793
00DI04,00DI,4,rsg de Borgen voor Lyceum Havo mavo Vbo Lwoo,Burchtlaan,,2,9301TJ,RODEN,Drenthe,NOORDENVELD,1699,050-5015809,www.rsgdeborgen.nl,True,,41143,Bijzonder,Noord-Drenthe,Noord- en Midden Drenthe,Groningen en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1199.0,Medium,199.83333333333337,53.1411362,6.4122793
27VD00,27VD,0,Aeres VMBO Almere,Heliumweg,,1,1362JA,ALMERE,Flevoland,ALMERE,34,088-0205400,www.aeresvmbo-almere.nl,True,,40687,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,4907.0,Very Large,817.8333333333334,52.349307,5.1630466
01FP01,01FP,1,"Het Baken Almere, interconfesioneel VO VWO, Havo Vmbo loc. Het Baken Park Lyceum",Bunuellaan,,4,1325PL,ALMERE,Flevoland,ALMERE,34,036-5238108,www.hetbaken.nl,True,,42620,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5540.0,Very Large,923.3333333333334,52.3629661,5.240657
01FP06,01FP,6,"Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. IS Almere",Breskensweg,,5,1324KE,ALMERE,Flevoland,ALMERE,34,036-5238151,www.hetbaken.nl,True,,42620,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,2684.0,Large,447.3333333333333,52.3583867,5.1930531
01FP05,01FP,5,"Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. Poort Lyceum",Pim Mulierstraat,,102,1362LC,ALMERE,Flevoland,ALMERE,34,036-5238151,www.hetbaken.nl,True,,42620,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3080.0,Very Large,513.3333333333334,52.340904,5.1579923
01FP04,01FP,4,"Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. Trinitas Gymnasium",Sas van Gentlaan,,6,1324CT,ALMERE,Flevoland,ALMERE,34,036-8452400,www.hetbaken.nl,True,,42620,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,4229.0,Very Large,704.8333333333334,52.3572319,5.194795
01FP00,01FP,0,"Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo",Rooseveltweg,,7,1314SJ,ALMERE,Flevoland,ALMERE,34,036-5307207,www.hetbaken.nl,True,,42620,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,2933.0,Large,488.8333333333333,52.3771495,5.2206482
24RW04,24RW,4,Montessori Campus 0-18 (voortgezet onderwijs),Rosalind Franklinweg,,4,1341HZ,ALMERE,Flevoland,ALMERE,34,036-5492260,www.montessoricampus.nl,True,,41676,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3766.0,Very Large,627.6666666666666,52.3670279,5.2861725
24RW00,24RW,0,Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoo,A. Boekenweg,,3,1333VD,ALMERE,Flevoland,ALMERE,34,036-5492492,www.ovc.nl,True,,41676,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,10821.0,Very Large,1803.5,52.39525,5.26668
24RW03,24RW,3,Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoolocatie Buitenhout,Ambonstraat,,2,1335JV,ALMERE,Flevoland,ALMERE,34,036-5491600,www.buitenhoutcollege.nl,True,,41676,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,6666.0,Very Large,1111.0,52.4038102,5.3031817
17DN01,17DN,1,Openbare Scholengemeenschap De Meergronden voor Vwo Havo Mavo Vbo loc. Arte Coll,Oostenrijkstraat,,2,1363CB,ALMERE,Flevoland,ALMERE,34,036-7670700,www.artecollege.nl,True,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5343.0,Very Large,890.5,52.3462515,5.15211
17DN00,17DN,0,Openbare Scholengemeenschap De Meergronden voor Vwo Havo Mavo Vmbo,Marktgracht,,65,1353AL,ALMERE,Flevoland,ALMERE,34,036-5472727,www.meergronden.nl,True,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8088.0,Very Large,1348.0,52.3361439,5.2179738
16AW00,16AW,0,Openbare Scholengemeenschap Echnaton,Zwolleweg,,1,1324EL,ALMERE,Flevoland,ALMERE,34,036-5331220,www.echnaton.nl,True,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,7393.0,Very Large,1232.1666666666667,52.3670056,5.212454
16AW01,16AW,1,Openbare Scholengemeenschap Echnaton locatie Helen Parkhurst,Bongerdstraat,,1,1326AA,ALMERE,Flevoland,ALMERE,34,036-5357000,www.helenparkhurst.nl,True,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,10452.0,Very Large,1742.0,52.3760725,5.2367885
16AW06,16AW,6,"Openbare Scholengemeenschap Echnaton, locatie Taalcentrum",Walt Disneyplantsoen,,88,1325SX,ALMERE,Flevoland,ALMERE,34,036-7670520,www.taalcentrumalmere.nl,True,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,925.0,Medium,154.16666666666666,52.3592973,5.2430428
28BU00,28BU,0,Praktijkonderwijs Almere - Tom Poes,Tom Poesstraat,,2,1336AE,ALMERE,Flevoland,ALMERE,34,036-5494150,www.proalmere.nl,True,,41676,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1572.0,Large,262.0,52.4020917,5.3116421
17JI00,17JI,0,Praktijkonderwijs Almere-Bachweg,J.S. Bachweg,,7,1323BA,ALMERE,Flevoland,ALMERE,34,036-5338141,www.proalmere.nl,True,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1984.0,Large,330.6666666666667,52.3684188,5.2016948
17JI02,17JI,2,Praktijkonderwijs Almere-Bachweg,Klipgriend,,3,1356GA,ALMERE,Flevoland,ALMERE,34,,,False,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,,Unknown,,52.3406962,5.2384213
30UD00,30UD,0,Praktijkonderwijs-Almere Koningsbeltweg,Koningsbeltstraat,,4,1329AL,ALMERE,Flevoland,ALMERE,34,036-5336194,www.proalmere.nl,True,,41676,Openbaar,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,2062.0,Large,343.6666666666667,52.3718418,5.2743631
32GE00,32GE,0,Waldorf Almere,Rooseveltweg,,5,1314SJ,ALMERE,Flevoland,ALMERE,34,064-6446410,www.waldorfalmere.nl,True,,20041,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,HAVO,HAVO,Dutch,False,False,False,True,False,False,,Unknown,,52.3771495,5.2206482
01XN11,01XN,11,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Spijkweg,,34,8256RJ,BIDDINGHUIZEN,Flevoland,DRONTEN,303,,,False,,12975,Overige,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,,Unknown,,52.4525776,5.7996247
01XN01,01XN,1,Almere College Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO,Educalaan,,8,8251GC,DRONTEN,Flevoland,DRONTEN,303,032-1385050,,False,,12975,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5986.0,Very Large,997.6666666666666,52.5259712,5.7102793
01XN07,01XN,7,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Vossemeerdijk,,40,8251PN,DRONTEN,Flevoland,DRONTEN,303,032-1209001,,False,,12975,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,411.0,Small,68.5,52.5483799,5.8472925
01XN08,01XN,8,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Educalaan,,8-A,8251GC,DRONTEN,Flevoland,DRONTEN,303,032-1387000,,False,,12975,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,499.0,Small,83.16666666666667,52.5259712,5.7102793
01XN09,01XN,9,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",De Arend,,4,8251GR,DRONTEN,Flevoland,DRONTEN,303,032-1209010,,False,,12975,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,969.0,Medium,161.5,52.5334633,5.724874
02VB02,02VB,2,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Jupiterweg,,25,8251AW,DRONTEN,Flevoland,DRONTEN,303,088-8508008,www.ichthusdronten.nl,True,,41429,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4837.0,Very Large,806.1666666666666,52.5219421,5.7113648
02VB08,02VB,8,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Jupiterweg,,20,8251AX,DRONTEN,Flevoland,DRONTEN,303,088-8508008,,False,,41429,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,,52.5219421,5.7113648
02VB16,02VB,16,"Ichthus College Scholengemeenschap voor Lyceum, Havo, Vmbo, Lwoo",De Arend,,4,8251GR,DRONTEN,Flevoland,DRONTEN,303,032-1312932,,False,,41429,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,646.0,Medium,107.66666666666669,52.5334633,5.724874
05NV00,05NV,0,Aeres Praktijkonderwijs Emmeloord,Scandinavielaan,,33-A,8303GN,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,088-0205120,www.aeres.nl,True,,40687,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1370.0,Medium,228.33333333333337,52.7088141,5.7399214
25GV01,25GV,1,Aeres VMBO Emmeloord,De Balkan,,16,8303GZ,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,088-0205100,www.aeresvmbo-emmeloord.nl,True,,40687,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,2540.0,Large,423.3333333333333,52.7101958,5.7430921
02JG00,02JG,0,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Peppellaan,,1,8302AL,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634567,www.emelwerda.nl/,True,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5968.0,Very Large,994.6666666666666,52.7153773,5.7504202
02JG04,02JG,4,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Espelerlaan,,70,8302DC,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634567,,False,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2188.0,Large,364.6666666666667,52.7188625,5.7456241
02JG05,02JG,5,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Wilgenlaan,,1,8302AM,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634567,www.emelwerda.nl,True,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1358.0,Medium,226.33333333333337,52.7170376,5.7508153
20CR00,20CR,0,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Prof. ter Veenstraat,,5,8302GA,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7635950,www.zuyderzeelyceum.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3917.0,Very Large,652.8333333333334,52.7148695,5.7594818
20CR01,20CR,1,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Prof. ter Veenstraat,,6,8302GC,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634588,www.vakcollegenoordoostpolder.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1076.0,Medium,179.33333333333334,52.714877,5.756799
20CR05,20CR,5,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Nagelerweg,,4,8304AB,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7635950,www.zuyderzeelyceum.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,2037.0,Large,339.5,52.6950451,5.7592511
20CR06,20CR,6,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Nagelerweg,,4,8304AB,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7635930,www.caleido-isk.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,872.0,Medium,145.33333333333334,52.6950451,5.7592511
02KR00,02KR,0,St Bonifatius Mavo,Prof. Lorentzstraat,,3,8302AS,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7613469,www.bonifatius.nl,True,,41195,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2840.0,Large,473.3333333333333,52.7126908,5.7548971
25GV07,25GV,7,Aeres VMBO Lelystad,Tjalk 25,,58,8232MB,LELYSTAD,Flevoland,LELYSTAD,995,088-0205300,www.aeresvmbo-lelystad.nl,True,,40687,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,2383.0,Large,397.1666666666667,52.4992445,5.4701909
18PR00,18PR,0,De Steiger school voor Praktijkonderwijs,Griend 50,,1,8225TZ,LELYSTAD,Flevoland,LELYSTAD,995,032-0252254,www.eduvier.nl,True,,30882,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1626.0,Large,271.0,52.5002983,5.4957778
18DQ00,18DQ,0,PORTEUM 1 voor Atheneum havo mavo vbo en lwoo,De Campus,,11,8233GA,LELYSTAD,Flevoland,LELYSTAD,995,032-0752500,www.svol.nl,True,,41659,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7737.0,Very Large,1289.5,52.4960942,5.4771084
00ZO00,00ZO,0,PORTEUM 2 voor Atheneum havo mavo vbo en lwoo,De Campus,,15,8233GA,LELYSTAD,Flevoland,LELYSTAD,995,032-0752500,www.svol.nl,True,,41659,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5482.0,Very Large,913.6666666666666,52.4960942,5.4771084
18GC00,18GC,0,PORTEUM 3 voor Atheneum havo mavo vbo en lwoo,De Campus,,7,8233GA,LELYSTAD,Flevoland,LELYSTAD,995,032-0752500,www.svol.nl,True,,41659,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6738.0,Very Large,1123.0,52.4960942,5.4771084
18XX00,18XX,0,Berechja College voor MAVO HAVO VBO,Waaiershoek,,46,8321BH,URK,Flevoland,URK,184,052-7681237,www.berechja.nl,True,,40320,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2106.0,Large,351.0,52.6685725,5.6059047
02JG06,02JG,6,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Waaiershoek,,47,8321BH,URK,Flevoland,URK,184,052-7634567,www.emelwerda.nl,True,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,14.0,Small,2.3333333333333335,52.6685725,5.6059047
23VL02,23VL,2,Scholengemeenschap Pieter Zandt voor Lyceum Havo Mavo Vbo Lwoo,Vlechttuinen,,6,8322BA,URK,Flevoland,URK,184,038-8700803,,False,,31157,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2767.0,Large,461.1666666666667,52.6636143,5.6288396
17CK01,17CK,1,Regionale Scholengemeenschap 't Slingerbos voor Ath Havo Mavo,Horsterweg,,192,3891EV,ZEEWOLDE,Flevoland,ZEEWOLDE,50,036-5218170,,False,,13739,Openbaar,Flevoland,Noordwest-Veluwe,Harderwijk-Amersfoort,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3143.0,Very Large,523.8333333333334,52.3292031,5.5386478
01AA89,01AA,89,StartCollege,Horsterweg,,192,3891EV,ZEEWOLDE,Flevoland,ZEEWOLDE,50,,,False,,40810,Bijzonder,Flevoland,Noordwest-Veluwe,Harderwijk-Amersfoort,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,,52.3292031,5.5386478
25CR10,25CR,10,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Balk,Douwe Aukesstraat,,1,8561CS,BALK,Friesland,DE FRYSKE MARREN,1940,051-4602216,www.csgbogerman.nl,True,,40075,Bijzonder,Zuidwest-Friesland,Zuid-West Friesland,Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1453.0,Medium,242.16666666666663,52.8938768,5.580019
