vestigings_id,brin,vestigingsnummer,school_name,street,house_no,house_add,postcode,city,province,municipality,municipality_code,phone_formatted,website,has_website,board,board_code,denomination,corop,rmc_regio,onderwijsgebied,vacation_region,education_structure,levels_offered,languages,PRO,VMBO,MAVO,HAVO,VWO,BRUGJAAR,enrollment_total,school_size_category,students_per_grade
26MJ00,26MJ,00,Laurentius Praktijkschool,Kappeyne vd Coppellostr,,28,2613XP,DELFT,Zuid-Holland,DELFT,503,015-2146523,www.depraktijkschool.nl,True,,40928,Bijzonder,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1912.0,Large,318.6666666666667
32AJ01,32AJ,01,Mercurius College locatie Derde Werelddreef,Derde Werelddreef,,29,2622HB,DELFT,Zuid-Holland,DELFT,503,,,False,,42846,Overige,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,,Unknown,
20AB05,20AB,05,Pro Grotius voor Lyceum Havo Mavo Vbo Lwoo,Vulcanusweg,,258,2624AX,DELFT,Zuid-Holland,DELFT,503,015-8000001,progrotius.nl,True,,41298,Openbaar,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1092.0,Medium,182.0
20AB00,20AB,00,SGM Grotius College Delft voor Lyceum Havo Mavo Vbo Lwoo,Juniusstraat,,8,2625XZ,DELFT,Zuid-Holland,DELFT,503,015-8000002,www.grotiuscollege.nl,True,,41298,Openbaar,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5872.0,Very Large,978.6666666666666
20AB04,20AB,04,Scholencombinatie Delfland (Grotius) voor Lyceum Havo Mavo Vbo Lwoo,Van Bleyswijckstraat,,72,2613RT,DELFT,Zuid-Holland,DELFT,503,015-2000014,,False,,41298,Openbaar,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,849.0,Medium,141.5
02DZ00,02DZ,00,Stanislascollege Delft voor RK vmbo havo atheneum en gymnasium,Westplantsoen,,71,2613GK,DELFT,Zuid-Holland,DELFT,503,015-7506050,https://www.stanislascollege.nl/,True,,20281,Bijzonder,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,9782.0,Very Large,1630.3333333333333
02DZ02,02DZ,02,Stanislascollege Delft voor RK vmbo havo atheneum en gymnasium,Krakeelpolderweg,,1,2613NV,DELFT,Zuid-Holland,DELFT,503,015-7506020,www.stanislascollege.nl/krakeelpolderweg,True,,20281,Bijzonder,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3802.0,Very Large,633.6666666666666
02DZ10,02DZ,10,Stanislascollege Delft voor RK vmbo havo atheneum en gymnasium - ISDS,Colijnlaan,,2,2613VZ,DELFT,Zuid-Holland,DELFT,503,015-8200208,www.internationalschooldelft.nl,True,,20281,Bijzonder,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,,Unknown,
02DZ04,02DZ,04,Stanislascollege Delft voor RK vmbo havo atheneum en gymnasium - SCDD,Reinier de Graafpad,,1,2625DT,DELFT,Zuid-Holland,DELFT,503,015-7506040,www.stanislascollege.nl/dalton-delft,True,,20281,Bijzonder,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,4526.0,Very Large,754.3333333333334
32AJ00,32AJ,00,Stichting voor Voortgezet Vrijeschool Onderwijs Delft Mercurius,Molenstraat,,22,2611KA,DELFT,Zuid-Holland,DELFT,503,063-6298200,www.mercuriuscollege.nl,True,,42846,Bijzonder,Delft en Westland,Haaglanden/Westland,Noord-Zuid-Holland,Midden,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,,Unknown,
02CI01,02CI,01,Christelijk Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Insula,Leerparkpromenade,,300,3312KW,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-8905100,Vmbo.insulacollege.nl,True,,30582,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,2834.0,Large,472.3333333333333
02CI02,02CI,02,Christelijk Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Insula,Koningstraat,,294,3319PH,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-8905200,www.insulacollege.nl,True,,30582,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4125.0,Very Large,687.5
02CI00,02CI,00,Christelijk Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Insula College,Halmaheiraplein,,5,3312GH,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-8905400,www.insulacollege.nl,True,,30582,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,6089.0,Very Large,1014.8333333333334
27VF00,27VF,00,Hans Petri School,Anna van Saksenstraat,,11,3314NC,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-6324111,www.hanspetri.nl,True,,30582,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,2012.0,Large,335.3333333333333
20KZ00,20KZ,00,Joh De Wittgymnasium,Oranjepark,,11,3311LP,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-6482626,www.jdw.nl,True,,41513,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VWO,VWO,Dutch,False,False,False,False,True,False,5779.0,Very Large,963.1666666666666
00PG04,00PG,04,"Scholengroep Driestar-Wartburg - Marnix, vwo, havo, vmbo, pro",Prof. Waterinklaan,,41,3312KM,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-6392800,www.driestarwartburg.nl/marnix,True,,40784,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,5268.0,Very Large,878.0
24PY00,24PY,00,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Overkampweg,,125,3318AN,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-6526565,www.dalton-dordrecht.nl,True,,41397,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,4744.0,Very Large,790.6666666666666
24PY02,24PY,02,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Leerparkpromenade,,300,3312KW,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-8905300,www.dalton-dordrecht.nl,True,,41397,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,2607.0,Large,434.5
24PY05,24PY,05,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Kapteynweg,,3,3318EC,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-6530888,www.dalton-dordrecht.nl,True,,41397,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,5996.0,Very Large,999.3333333333334
24PY08,24PY,08,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Eulerlaan,,51,3328KS,DORDRECHT,Zuid-Holland,DORDRECHT,505,,,False,,41397,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,985.0,Medium,164.16666666666666
01OE12,01OE,12,Yuverta,Chico Mendesring,,825,3315WX,DORDRECHT,Zuid-Holland,DORDRECHT,505,078-6216464,www.yuverta.nl,True,,41100,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3970.0,Very Large,661.6666666666666
26MP00,26MP,00,De Noordhoek,Hoefslag,,8,4205NK,GORINCHEM,Zuid-Holland,GORINCHEM,512,018-3625350,www.denoordhoek.com,True,,41396,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,2423.0,Large,403.8333333333333
19ZU00,19ZU,00,Gemeentelijk Gymnasium Camphusianum,Vroedschapstraat,,11,4204AJ,GORINCHEM,Zuid-Holland,GORINCHEM,512,018-3622388,www.camphusianum.nl,True,,41386,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VWO,VWO,Dutch,False,False,False,False,True,False,6087.0,Very Large,1014.5
00WH00,00WH,00,Gomarusschool s.g.voor VMBO Havo Atheneum,Hoefslag,,11,4205NK,GORINCHEM,Zuid-Holland,GORINCHEM,512,018-3610361,www.gomarus.nl,True,,42556,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8946.0,Very Large,1491.0
24TP00,24TP,00,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Wijdschildlaan,,4,4207EA,GORINCHEM,Zuid-Holland,GORINCHEM,512,018-3656868,www.merewade.nl,True,,41386,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6631.0,Very Large,1105.1666666666667
24TP02,24TP,02,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,W. de Vries Robbeweg,,27,4206AK,GORINCHEM,Zuid-Holland,GORINCHEM,512,018-3622728,,False,,41386,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,3624.0,Very Large,604.0
24TP03,24TP,03,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Merwedekanaal,,8,4206BC,GORINCHEM,Zuid-Holland,GORINCHEM,512,018-3626460,www.vita-college.nl,True,,41386,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1184.0,Medium,197.33333333333334
24TP05,24TP,05,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,W. de Vries Robbeweg,,27,4206AK,GORINCHEM,Zuid-Holland,GORINCHEM,512,,,False,,41386,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,319.0,Small,53.166666666666664
00YH03,00YH,03,Protestants Christelijke Scholengemeenschap Oude Hoven voor Lyceum Havo Mavo Vbo,Hoefslag,,4,4205NK,GORINCHEM,Zuid-Holland,GORINCHEM,512,,https://oudehoven.cvo-av.nl/,True,,59282,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7270.0,Very Large,1211.6666666666667
00YH05,00YH,05,Protestants Christelijke Scholengemeenschap Oude Hoven voor Lyceum Havo Mavo Vbo,Grote Haarsekade,,123,4205VL,GORINCHEM,Zuid-Holland,GORINCHEM,512,,www.cvo-av.nl,True,,59282,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,5733.0,Very Large,955.5
00YH06,00YH,06,Protestants Christelijke Scholengemeenschap Oude Hoven voor Lyceum Havo Mavo Vbo,Koningin Wilhelminalaan,,2,4205ET,GORINCHEM,Zuid-Holland,GORINCHEM,512,,www.cvo-av.nl,True,,59282,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,2115.0,Large,352.5
00YH00,00YH,00,Stichting Willem van Oranje Onderwijsgroep,Oude Hoven,,8,4205AK,GORINCHEM,Zuid-Holland,GORINCHEM,512,,www.cvo-av.nl,True,,59282,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3491.0,Very Large,581.8333333333334
02LG00,02LG,00,Carmelcollege Gouda voor tto gym ath havo mavo vmbo lwoo eoa,Groen van Prinsterersngl,,49,2805TD,GOUDA,Zuid-Holland,GOUDA,513,018-2513822,www.carmelcollegegouda.nl,True,,35647,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2431.0,Large,405.1666666666667
02LG09,02LG,09,Carmelcollege Gouda voor tto gym ath havo mavo vmbo lwoo eoa,Dutoitstraat,,2,2806DJ,GOUDA,Zuid-Holland,GOUDA,513,,,False,,35647,Overige,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
02LG08,02LG,08,Carmelcollege Gouda voor tto gym ath havo mavo vmbo lwoo eoa loc. ISK,Oosthoef,,3,2804ST,GOUDA,Zuid-Holland,GOUDA,513,018-2748313,www.carmelcollegegouda.nl,True,,35647,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,570.0,Medium,95.0
02LG06,02LG,06,Carmelcollege Gouda voor tto gym ath havo mavo vmbo lwoo eoa- Antoniuscollege,John Mottstraat,,2,2806HP,GOUDA,Zuid-Holland,GOUDA,513,081-2514344,www.carmelcollegegouda.nl,True,,35647,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,3988.0,Very Large,664.6666666666666
14SF00,14SF,00,Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro,Kanaalstraat,,31,2801SH,GOUDA,Zuid-Holland,GOUDA,513,018-2516077,www.degoudsewaarden.nl,True,,40334,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3663.0,Very Large,610.5
14SF01,14SF,01,Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro,Heemskerkstraat,,105,2805SN,GOUDA,Zuid-Holland,GOUDA,513,018-2573000,www.degoudsewaarden.nl,True,,40334,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7197.0,Very Large,1199.5
20AI00,20AI,00,Coornhert Gymnasium,Jan van Renesseplein,,1,2805GT,GOUDA,Zuid-Holland,GOUDA,513,018-2599517,www.coornhert-gymnasium.nl,True,,41525,Openbaar,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VWO,VWO,Dutch,False,False,False,False,True,False,4993.0,Very Large,832.1666666666666
13WH00,13WH,00,"De Goudse Scholengemeenschap voor VMBO-TL, HAVO en VWO Leo Vroman",Willem de Zwijgersingel,,5,2805BP,GOUDA,Zuid-Holland,GOUDA,513,018-2599994,www.gsgleovroman.nl,True,,41525,Openbaar,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,8348.0,Very Large,1391.3333333333333
26LT00,26LT,00,Het Segment Regionale School voor Praktijkonderwijs,Van Bergen Ijzendoornprk,,43,2801AB,GOUDA,Zuid-Holland,GOUDA,513,018-2513620,www.segmentgouda.nl,True,,41525,Openbaar,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,3323.0,Very Large,553.8333333333334
30FF00,30FF,00,Praktijkschool De Goudse Waarden,H.J. Nederhorststraat,,2,2801SC,GOUDA,Zuid-Holland,GOUDA,513,018-2516077,,False,,40334,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,896.0,Medium,149.33333333333334
02EA08,02EA,08,"Scholengroep Driestar - Wartburg - Driestar Gouda Delta, vwo, havo, vmbo, pro",Ronsseweg,,561,2803ZK,GOUDA,Zuid-Holland,GOUDA,513,018-2691691,https://www.driestarwartburg.nl/driestar-gouda-provmbo/,True,,40784,Overige,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,,Unknown,
02EA05,02EA,05,"Scholengroep Driestar - Wartburg - Gouda Gamma, vwo, havo, vmbo, pro",Ronsseplein,,4,2803ZV,GOUDA,Zuid-Holland,GOUDA,513,018-2691691,www.driestarwartburg.nl/driestar-gouda-provmbo,True,,40784,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/PRO,"PRO, VMBO",Dutch,True,True,False,False,False,False,1284.0,Medium,214.0
02EA07,02EA,07,"Scholengroep Driestar-Wartburg - Driestar Gouda Alfa, vwo, havo, mavo, vbo",Ronsseplein,,3,2803ZV,GOUDA,Zuid-Holland,GOUDA,513,018-2691691,https://www.driestarwartburg.nl/driestar-gouda-provmbo/,True,,40784,Overige,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
02EA00,02EA,00,"Scholengroep Driestar-Wartburg - Driestar Gouda Bèta, vwo, havo, vmbo, pro",Ronsseplein,,1,2803ZV,GOUDA,Zuid-Holland,GOUDA,513,018-2691691,www.driestarwartburg.nl,True,,40784,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,19325.0,Very Large,3220.8333333333335
02EA06,02EA,06,"Scholengroep Driestar-Wartburg - Driestar Gouda Zèta, havo-vwo",Bleulandweg,,492,2803HS,GOUDA,Zuid-Holland,GOUDA,513,018-2691691,https://www.driestarwartburg.nl/driestar-gouda-havo,True,,40784,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,,Unknown,
01OE28,01OE,28,Yuverta,Ronsseweg,,555,2803ZK,GOUDA,Zuid-Holland,GOUDA,513,018-2543743,yuverta.nl/vmbogouda,True,,41100,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,2483.0,Large,413.8333333333333
00YH02,00YH,02,Protestants Christelijke Scholengemeenschap Oude Hoven voor Lyceum Havo Mavo Vbo,Bellefleur,,2,3371NA,HARDINXVELD-GIESSENDAM,Zuid-Holland,HARDINXVELD-GIESSENDAM,523,,www.cvo-av.nl,True,,59282,Bijzonder,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2888.0,Large,481.3333333333333
20AE01,20AE,01,Willem De Zwijger College voor Ath Havo en Vmbo,Bellefleur,,4,3371NA,HARDINXVELD-GIESSENDAM,Zuid-Holland,HARDINXVELD-GIESSENDAM,523,018-4613711,,False,,42709,Openbaar,Zuidoost-Zuid-Holland,Zuid-Holland-Zuid,Dordrecht-Gorinchem,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1345.0,Medium,224.16666666666666
15BH04,15BH,04,"Chr. SGM Groene Hart voor vwo, havo, mavo, vbo vest. Rijnwoude",Sportparklaan,,4,2391AX,HAZERSWOUDE-DORP,Zuid-Holland,ALPHEN AAN DEN RIJN,484,017-2589765,,False,,40530,Bijzonder,Oost-Zuid-Holland,Zuid-Holland-Oost,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2079.0,Large,346.5
12RB00,12RB,00,SG Helinium voor Atheneum Havo Mavo Vbo Lwoo,Fazantenlaan,,1,3222AM,HELLEVOETSLUIS,Zuid-Holland,VOORNE AAN ZEE,1992,018-1316488,www.helinium.nl,True,,41594,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7912.0,Very Large,1318.6666666666667
12RB05,12RB,05,SG Helinium voor Atheneum Havo Mavo Vbo Lwoo,Fazantenlaan,,1-C,3222AM,HELLEVOETSLUIS,Zuid-Holland,VOORNE AAN ZEE,1992,,,False,,41594,Overige,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,,Unknown,
31CH00,31CH,00,Scholengroep Penta voor gymnasium atheneum havo mavo vmbo lwoo,Fazantenlaan,,2,3222AM,HELLEVOETSLUIS,Zuid-Holland,VOORNE AAN ZEE,1992,018-1316866,www.jl.penta.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4465.0,Very Large,744.1666666666666
00UZ04,00UZ,04,Fioretti College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo,Van den Endelaan,,5-A,2182ES,HILLEGOM,Zuid-Holland,HILLEGOM,534,025-2461900,,False,,53990,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Zuid-Noord-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,5871.0,Very Large,978.5
28DF00,28DF,00,Accent praktijkonderwijs Hoogvliet,Max Havelaarweg,,53,3193VA,HOOGVLIET ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2095503,,False,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1671.0,Large,278.5
17CR00,17CR,00,Einstein Lyceum Openbare Scholengemeenschap voor MAVO HAVO Atheneum en Gymnasium,Campusplein,,18,3192CD,HOOGVLIET ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4835311,www.einsteinlyceum.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,3310.0,Very Large,551.6666666666666
20FR04,20FR,04,"Scholengroep Penta voor gym ath havo mavo lwoo, loc. Hoogvliet",Elritsstraat,,11,3192CE,HOOGVLIET ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2950666,www.hv.penta.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2888.0,Large,481.3333333333333
25GD00,25GD,00,Andreas College Christelijke Scholengemeenschap voor VWO Havo Vmbo,Louise de Colignylaan,,2,2224VT,KATWIJK ZH,Zuid-Holland,KATWIJK,537,071-4013128,www.vakcollegerijnmond.nl,True,,40700,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,3337.0,Very Large,556.1666666666666
25GD01,25GD,01,Andreas College Christelijke Scholengemeenschap voor Vwo Havo Vmbo,Helmbergweg,,10,2221SZ,KATWIJK ZH,Zuid-Holland,KATWIJK,537,071-4024201,www.pietergroen.nl,True,,40700,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6295.0,Very Large,1049.1666666666667
26HN00,26HN,00,Limes Praktijkonderwijs,Louise de Colignylaan,,5,2224VT,KATWIJK ZH,Zuid-Holland,KATWIJK,537,071-4029990,www.limes-katwijk.nl,True,,40700,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,2272.0,Large,378.6666666666667
02KB08,02KB,08,Teylingen College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo,Asterstraat,,49,2223VG,KATWIJK ZH,Zuid-Holland,KATWIJK,537,,,False,,53990,Overige,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
01OE05,01OE,05,Yuverta,Rijksstraatweg,,30-B,3286LS,KLAASWAAL,Zuid-Holland,HOEKSCHE WAARD,1963,018-6572000,yuverta.nl/vmboklaaswaal,True,,41100,Bijzonder,Groot-Rijnmond,Zuid-Holland-Zuid,Rijnmond groot,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,2403.0,Large,400.5
19GY04,19GY,04,"Comenius Chr. Scholengrp. v. vwo havo vmbo lwoo, vest. Krimpen a/d IJssel",Boezemdreef,,1,2922BA,KRIMPEN AAN DEN IJSSEL,Zuid-Holland,KRIMPEN AAN DEN IJSSEL,542,018-0591500,www.comenius.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1354.0,Medium,225.66666666666666
